Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode,Price,Quantity,Discount,Sales,Profit Ratio,Profit,Year,Quarter,Month
CA-2014-110310,C0556,P0249,2016-10-27,2016-11-02,Standard Class,6.67,3,0.7,6,-0.7,-4,2016,4,10
CA-2014-110310,C0556,P0010,2016-10-27,2016-11-02,Standard Class,2.92,3,0.2,7,0.09,1,2016,4,10
CA-2014-118367,C0605,P1271,2016-10-28,2016-11-02,Second Class,24.0,2,0.0,48,0.5,24,2016,4,10
CA-2014-111262,C0349,P0624,2016-10-28,2016-11-01,Second Class,15.0,2,0.2,24,-0.11,-3,2016,4,10
CA-2014-111262,C0349,P0685,2016-10-28,2016-11-01,Second Class,6.67,3,0.2,16,0.35,5,2016,4,10
CA-2014-111262,C0349,P0666,2016-10-28,2016-11-01,Second Class,16.25,2,0.2,26,-0.13,-3,2016,4,10
CA-2014-139353,C0745,P0867,2016-10-28,2016-10-30,Second Class,32.5,3,0.2,78,0.2,16,2016,4,10
CA-2014-139353,C0745,P0555,2016-10-28,2016-10-30,Second Class,91.88,2,0.2,147,-0.2,-29,2016,4,10
CA-2014-139353,C0745,P1565,2016-10-28,2016-10-30,Second Class,20.0,3,0.2,48,0.34,16,2016,4,10
CA-2014-160661,C0053,P0914,2016-10-28,2016-11-01,Standard Class,7.33,3,0.0,22,0.47,10,2016,4,10
CA-2014-160983,C0170,P1358,2016-10-29,2016-10-31,Second Class,5.88,8,0.0,47,0.48,23,2016,4,10
CA-2014-139661,C0639,P1522,2016-10-30,2016-11-03,Standard Class,5.0,2,0.0,10,0.38,4,2016,4,10
CA-2014-127285,C0148,P1316,2016-10-30,2016-11-06,Standard Class,37.08,3,0.2,89,0.31,28,2016,4,10
CA-2014-127285,C0148,P1297,2016-10-30,2016-11-06,Standard Class,8.75,2,0.2,14,0.38,5,2016,4,10
CA-2014-123491,C0296,P1226,2016-10-30,2016-11-05,Standard Class,7.33,6,0.0,44,0.47,21,2016,4,10
CA-2014-123491,C0296,P0447,2016-10-30,2016-11-05,Standard Class,92.5,2,0.2,148,0.11,17,2016,4,10
CA-2014-123491,C0296,P1831,2016-10-30,2016-11-05,Standard Class,3.5,2,0.0,7,0.5,4,2016,4,10
CA-2014-123491,C0296,P1323,2016-10-30,2016-11-05,Standard Class,90.0,1,0.2,72,-0.01,-1,2016,4,10
CA-2014-123491,C0296,P0030,2016-10-30,2016-11-05,Standard Class,4.0,5,0.0,20,0.33,7,2016,4,10
CA-2014-123491,C0296,P1412,2016-10-30,2016-11-05,Standard Class,121.57,14,0.0,1702,0.3,511,2016,4,10
CA-2014-152807,C0261,P1389,2016-10-30,2016-11-03,Standard Class,6.56,4,0.2,21,0.35,7,2016,4,10
CA-2014-152807,C0261,P0290,2016-10-30,2016-11-03,Standard Class,4.38,2,0.2,7,0.14,1,2016,4,10
CA-2014-152807,C0261,P0133,2016-10-30,2016-11-03,Standard Class,6.88,2,0.2,11,-0.23,-3,2016,4,10
CA-2014-152807,C0261,P1152,2016-10-30,2016-11-03,Standard Class,78.93,7,0.2,442,-0.13,-55,2016,4,10
CA-2014-142622,C0233,P0708,2016-10-30,2016-11-02,First Class,61.25,2,0.2,98,-0.06,-6,2016,4,10
CA-2014-142622,C0233,P0797,2016-10-30,2016-11-02,First Class,95.94,8,0.2,614,-0.04,-23,2016,4,10
CA-2014-142622,C0233,P0385,2016-10-30,2016-11-02,First Class,100.0,2,0.0,200,0.19,38,2016,4,10
CA-2014-152583,C0372,P1116,2016-10-30,2016-10-30,Same Day,20.0,2,0.6,16,-0.53,-9,2016,4,10
CA-2014-152583,C0372,P0477,2016-10-30,2016-10-30,Same Day,179.29,2,0.3,251,-0.27,-68,2016,4,10
CA-2014-152583,C0372,P0351,2016-10-30,2016-10-30,Same Day,11.25,6,0.2,54,0.08,4,2016,4,10
CA-2014-155292,C0477,P0836,2016-10-30,2016-11-01,First Class,15.14,7,0.0,106,0.04,4,2016,4,10
CA-2014-155292,C0477,P1343,2016-10-30,2016-11-01,First Class,17.5,2,0.0,35,0.3,11,2016,4,10
CA-2014-155292,C0477,P0634,2016-10-30,2016-11-01,First Class,34.0,1,0.0,34,0.27,9,2016,4,10
CA-2014-155292,C0477,P0229,2016-10-30,2016-11-01,First Class,3.75,8,0.0,30,0.48,14,2016,4,10
CA-2014-131632,C0304,P0369,2016-10-31,2016-11-04,Standard Class,3.12,2,0.2,5,0.11,1,2016,4,10
CA-2014-117114,C0564,P1518,2016-10-31,2016-11-05,Standard Class,159.06,4,0.2,509,0.08,38,2016,4,10
CA-2014-117114,C0564,P1532,2016-10-31,2016-11-05,Standard Class,4.17,3,0.2,10,0.33,3,2016,4,10
CA-2014-123967,C0583,P0899,2016-11-01,2016-11-03,Second Class,6.25,5,0.2,25,0.31,8,2016,4,11
CA-2014-123967,C0583,P0231,2016-11-01,2016-11-03,Second Class,296.22,9,0.0,2666,0.09,240,2016,4,11
CA-2014-104136,C0395,P1657,2016-11-01,2016-11-04,Second Class,19.0,10,0.0,190,0.48,91,2016,4,11
CA-2014-104136,C0395,P1026,2016-11-01,2016-11-04,Second Class,41.0,1,0.0,41,0.49,20,2016,4,11
CA-2014-164049,C0485,P1237,2016-11-02,2016-11-06,Standard Class,4.8,5,0.0,24,0.45,11,2016,4,11
CA-2014-116358,C0667,P0079,2016-11-02,2016-11-06,Standard Class,6.0,3,0.0,18,0.5,9,2016,4,11
CA-2014-116358,C0667,P0203,2016-11-02,2016-11-06,Standard Class,4.67,6,0.0,28,0.33,9,2016,4,11
US-2014-163790,C0484,P0945,2016-11-02,2016-11-04,Second Class,11.0,7,0.0,77,0.5,38,2016,4,11
US-2014-163790,C0484,P0511,2016-11-02,2016-11-04,Second Class,1.8,5,0.0,9,0.48,4,2016,4,11
US-2014-163790,C0484,P1584,2016-11-02,2016-11-04,Second Class,122.92,6,0.2,590,0.35,207,2016,4,11
US-2014-163790,C0484,P0691,2016-11-02,2016-11-04,Second Class,2.0,3,0.0,6,0.03,0,2016,4,11
US-2014-163790,C0484,P0201,2016-11-02,2016-11-04,Second Class,8.33,3,0.0,25,0.42,11,2016,4,11
US-2014-163790,C0484,P0243,2016-11-02,2016-11-04,Second Class,64.71,7,0.0,453,0.05,23,2016,4,11
CA-2014-143567,C0560,P0906,2016-11-02,2016-11-05,Second Class,2.5,2,0.0,5,0.49,3,2016,4,11
CA-2014-143567,C0560,P0529,2016-11-02,2016-11-05,Second Class,244.0,4,0.0,976,0.3,293,2016,4,11
CA-2014-143567,C0560,P1553,2016-11-02,2016-11-05,Second Class,250.0,9,0.0,2250,0.23,517,2016,4,11
CA-2014-143567,C0560,P1678,2016-11-02,2016-11-05,Second Class,15.0,4,0.0,60,0.28,17,2016,4,11
CA-2014-127782,C0425,P0067,2016-11-02,2016-11-06,Standard Class,3.75,1,0.2,3,0.2,1,2016,4,11
CA-2014-127782,C0425,P0793,2016-11-02,2016-11-06,Standard Class,8.33,3,0.2,20,0.06,1,2016,4,11
CA-2014-127782,C0425,P0823,2016-11-02,2016-11-06,Standard Class,3.75,3,0.2,9,0.33,3,2016,4,11
CA-2014-127782,C0425,P0388,2016-11-02,2016-11-06,Standard Class,357.92,4,0.4,859,-0.22,-186,2016,4,11
CA-2014-168179,C0734,P0115,2016-11-02,2016-11-07,Standard Class,6.33,3,0.0,19,0.48,9,2016,4,11
CA-2014-141425,C0279,P0967,2016-11-02,2016-11-06,Second Class,240.62,2,0.2,385,-0.21,-82,2016,4,11
US-2014-115609,C0107,P1597,2016-11-02,2016-11-07,Standard Class,33.6,5,0.0,168,0.26,44,2016,4,11
US-2014-145597,C0481,P1608,2016-11-02,2016-11-05,First Class,16.88,4,0.2,54,0.1,5,2016,4,11
CA-2014-167227,C0609,P0793,2016-11-02,2016-11-05,First Class,8.4,10,0.0,84,0.25,21,2016,4,11
CA-2014-167227,C0609,P0904,2016-11-02,2016-11-05,First Class,6.0,2,0.0,12,0.49,6,2016,4,11
CA-2014-120061,C0254,P1079,2016-11-02,2016-11-07,Second Class,110.71,2,0.3,155,-0.23,-36,2016,4,11
CA-2014-169005,C0498,P1786,2016-11-02,2016-11-06,Standard Class,3.0,2,0.0,6,0.26,1,2016,4,11
CA-2014-153339,C0352,P0764,2016-11-03,2016-11-05,Second Class,20.0,1,0.2,16,0.06,1,2016,4,11
CA-2014-142636,C0567,P1450,2016-11-03,2016-11-07,Standard Class,20.0,7,0.0,140,0.47,66,2016,4,11
CA-2014-142636,C0567,P1183,2016-11-03,2016-11-07,Standard Class,95.94,4,0.2,307,0.09,27,2016,4,11
CA-2014-126046,C0521,P0219,2016-11-03,2016-11-07,Standard Class,4.0,3,0.0,12,0.46,6,2016,4,11
CA-2014-143329,C0269,P0569,2016-11-03,2016-11-08,Standard Class,13.67,3,0.0,41,0.42,17,2016,4,11
CA-2014-121615,C0393,P0128,2016-11-03,2016-11-09,Standard Class,4.5,2,0.0,9,0.45,4,2016,4,11
CA-2014-121615,C0393,P1463,2016-11-03,2016-11-09,Standard Class,10.4,5,0.0,52,0.27,14,2016,4,11
CA-2014-121615,C0393,P0466,2016-11-03,2016-11-09,Standard Class,5.0,3,0.0,15,0.46,7,2016,4,11
CA-2014-110429,C0407,P1828,2016-11-03,2016-11-08,Standard Class,13.33,3,0.7,12,-0.67,-8,2016,4,11
US-2014-110989,C0068,P1066,2016-11-03,2016-11-05,Second Class,14.67,3,0.0,44,0.25,11,2016,4,11
CA-2014-103009,C0226,P0167,2016-11-03,2016-11-05,Second Class,5.2,5,0.0,26,0.45,12,2016,4,11
CA-2014-148320,C0195,P0415,2016-11-03,2016-11-08,Standard Class,6.0,6,0.0,36,0.49,18,2016,4,11
CA-2014-161130,C0098,P0804,2016-11-03,2016-11-08,Standard Class,225.62,2,0.2,361,0.08,27,2016,4,11
US-2014-101518,C0511,P0964,2016-11-03,2016-11-08,Standard Class,17.08,3,0.2,41,0.01,1,2016,4,11
US-2014-105998,C0749,P1254,2016-11-03,2016-11-05,First Class,40.0,5,0.0,200,0.44,88,2016,4,11
US-2014-105998,C0749,P1349,2016-11-03,2016-11-05,First Class,174.27,12,0.2,1673,0.01,21,2016,4,11
CA-2014-130834,C0177,P1792,2016-11-03,2016-11-06,Second Class,6.67,3,0.2,16,0.33,5,2016,4,11
US-2014-168802,C0005,P1541,2016-11-03,2016-11-07,Standard Class,5.62,4,0.2,18,0.33,6,2016,4,11
CA-2014-135419,C0101,P0296,2016-11-03,2016-11-09,Standard Class,151.88,4,0.2,486,0.08,36,2016,4,11
CA-2014-100622,C0611,P1797,2016-11-03,2016-11-07,Standard Class,600.0,2,0.2,960,0.33,312,2016,4,11
CA-2014-100622,C0611,P0877,2016-11-03,2016-11-07,Standard Class,6.67,2,0.7,4,-0.73,-3,2016,4,11
CA-2014-100622,C0611,P0359,2016-11-03,2016-11-07,Standard Class,35.0,2,0.2,56,0.08,4,2016,4,11
CA-2014-100622,C0611,P0031,2016-11-03,2016-11-07,Standard Class,6.88,2,0.2,11,0.35,4,2016,4,11
US-2014-168116,C0242,P1844,2016-11-04,2016-11-04,Same Day,4000.0,4,0.5,8000,-0.48,-3840,2016,4,11
US-2014-168116,C0242,P1552,2016-11-04,2016-11-04,Same Day,104.38,2,0.2,167,0.09,15,2016,4,11
US-2014-156083,C0595,P0417,2016-11-04,2016-11-11,Standard Class,6.25,2,0.2,10,0.34,3,2016,4,11
CA-2014-105144,C0382,P0799,2016-11-04,2016-11-11,Standard Class,15.0,2,0.2,24,0.38,9,2016,4,11
CA-2014-147760,C0255,P0577,2016-11-04,2016-11-05,First Class,291.11,3,0.4,524,-0.37,-192,2016,4,11
CA-2014-147760,C0255,P1783,2016-11-04,2016-11-05,First Class,340.0,5,0.2,1360,0.09,119,2016,4,11
CA-2014-102610,C0104,P0487,2016-11-04,2016-11-08,Standard Class,40.0,3,0.2,96,0.16,16,2016,4,11
CA-2014-102610,C0104,P1833,2016-11-04,2016-11-08,Standard Class,20.0,9,0.2,144,-0.23,-32,2016,4,11
CA-2014-102610,C0104,P0057,2016-11-04,2016-11-08,Standard Class,6.67,2,0.7,4,-0.83,-3,2016,4,11
CA-2014-102610,C0104,P0361,2016-11-04,2016-11-08,Standard Class,3.12,2,0.2,5,0.35,2,2016,4,11
CA-2014-121160,C0366,P0899,2016-11-04,2016-11-04,Same Day,6.67,6,0.8,8,-1.75,-13,2016,4,11
CA-2014-121160,C0366,P0539,2016-11-04,2016-11-04,Same Day,2.5,2,0.8,1,-1.65,-2,2016,4,11
CA-2014-121160,C0366,P0812,2016-11-04,2016-11-04,Same Day,5.0,4,0.8,4,-1.55,-6,2016,4,11
CA-2014-121160,C0366,P1126,2016-11-04,2016-11-04,Same Day,22.08,3,0.2,53,-0.24,-13,2016,4,11
US-2014-122672,C0419,P0226,2016-11-04,2016-11-09,Standard Class,22.19,4,0.2,71,-0.09,-6,2016,4,11
US-2014-122672,C0419,P0145,2016-11-04,2016-11-09,Standard Class,80.83,3,0.2,194,-0.23,-44,2016,4,11
CA-2014-159135,C0308,P0320,2016-11-04,2016-11-08,Standard Class,2.0,2,0.0,4,0.33,1,2016,4,11
US-2014-107272,C0351,P0882,2016-11-05,2016-11-12,Standard Class,3.33,2,0.7,2,-0.77,-2,2016,4,11
US-2014-107272,C0351,P0995,2016-11-05,2016-11-12,Standard Class,43.57,7,0.2,244,0.13,30,2016,4,11
US-2014-111745,C0142,P0553,2016-11-05,2016-11-06,First Class,160.0,1,0.0,160,0.34,54,2016,4,11
CA-2014-116225,C0744,P0078,2016-11-05,2016-11-09,Standard Class,78.2,5,0.0,391,0.44,172,2016,4,11
CA-2014-154732,C0612,P0776,2016-11-05,2016-11-07,First Class,16.0,5,0.8,16,-1.6,-26,2016,4,11
CA-2014-114258,C0552,P0856,2016-11-05,2016-11-10,Second Class,154.06,4,0.2,493,0.11,55,2016,4,11
CA-2014-157196,C0267,P1500,2016-11-05,2016-11-09,Standard Class,6.5,2,0.0,13,0.48,6,2016,4,11
CA-2014-102925,C0793,P0214,2016-11-05,2016-11-10,Second Class,34.37,6,0.2,165,0.34,56,2016,4,11
CA-2014-102925,C0793,P0072,2016-11-05,2016-11-10,Second Class,139.17,2,0.4,167,-0.4,-67,2016,4,11
CA-2014-102925,C0793,P1383,2016-11-05,2016-11-10,Second Class,6.5,2,0.0,13,0.48,6,2016,4,11
CA-2014-102925,C0793,P0268,2016-11-05,2016-11-10,Second Class,55.5,2,0.0,111,0.48,53,2016,4,11
CA-2014-102925,C0793,P1632,2016-11-05,2016-11-10,Second Class,50.0,2,0.0,100,0.04,4,2016,4,11
CA-2014-102925,C0793,P0497,2016-11-05,2016-11-10,Second Class,13.75,1,0.2,11,0.33,4,2016,4,11
CA-2014-102925,C0793,P1169,2016-11-05,2016-11-10,Second Class,71.11,2,0.1,128,0.19,24,2016,4,11
CA-2014-102925,C0793,P1803,2016-11-05,2016-11-10,Second Class,20.2,5,0.0,101,0.38,39,2016,4,11
CA-2014-118213,C0693,P1288,2016-11-05,2016-11-07,First Class,4.0,1,0.0,4,0.46,2,2016,4,11
CA-2014-118213,C0693,P0372,2016-11-05,2016-11-07,First Class,56.0,3,0.0,168,0.49,82,2016,4,11
CA-2014-118213,C0693,P1792,2016-11-05,2016-11-07,First Class,6.8,10,0.0,68,0.46,31,2016,4,11
US-2014-109484,C0681,P0934,2016-11-06,2016-11-12,Standard Class,20.0,1,0.7,6,-0.67,-4,2016,4,11
CA-2014-107720,C0140,P1845,2016-11-06,2016-11-13,Standard Class,15.33,3,0.0,46,0.26,12,2016,4,11
CA-2014-154816,C0669,P1133,2016-11-06,2016-11-10,Standard Class,6.0,1,0.0,6,0.49,3,2016,4,11
CA-2014-100013,C0457,P0921,2016-11-06,2016-11-11,Standard Class,7.5,2,0.0,15,0.49,7,2016,4,11
CA-2014-100013,C0457,P0354,2016-11-06,2016-11-11,Standard Class,9.0,1,0.0,9,0.34,3,2016,4,11
CA-2014-100013,C0457,P0960,2016-11-06,2016-11-11,Standard Class,3.0,2,0.0,6,0.31,2,2016,4,11
CA-2014-167941,C0454,P0426,2016-11-06,2016-11-09,Second Class,208.33,3,0.2,500,0.09,44,2016,4,11
CA-2014-167941,C0454,P0115,2016-11-06,2016-11-09,Second Class,6.46,6,0.2,31,0.35,11,2016,4,11
CA-2014-167941,C0454,P0083,2016-11-06,2016-11-09,Second Class,5.42,8,0.7,13,-0.8,-11,2016,4,11
CA-2014-167941,C0454,P0838,2016-11-06,2016-11-09,Second Class,17.5,2,0.2,28,0.23,6,2016,4,11
CA-2014-167941,C0454,P0162,2016-11-06,2016-11-09,Second Class,80.94,4,0.2,259,-0.2,-52,2016,4,11
CA-2014-125290,C0685,P1730,2016-11-06,2016-11-10,Second Class,2.8,5,0.0,14,0.26,4,2016,4,11
CA-2014-125290,C0685,P0372,2016-11-06,2016-11-10,Second Class,26.0,1,0.0,26,0.46,12,2016,4,11
CA-2014-154109,C0506,P0944,2016-11-06,2016-11-11,Standard Class,90.71,2,0.3,127,-0.24,-31,2016,4,11
CA-2014-154109,C0506,P1450,2016-11-06,2016-11-11,Standard Class,20.0,3,0.2,48,0.34,16,2016,4,11
US-2014-153948,C0366,P1450,2016-11-06,2016-11-06,Same Day,20.0,3,0.0,60,0.47,28,2016,4,11
US-2014-153948,C0366,P0372,2016-11-06,2016-11-06,Same Day,11.25,4,0.0,45,0.49,22,2016,4,11
US-2014-153948,C0366,P1134,2016-11-06,2016-11-06,Same Day,5.2,5,0.0,26,0.48,13,2016,4,11
US-2014-153948,C0366,P1477,2016-11-06,2016-11-06,Same Day,10.25,4,0.0,41,0.48,20,2016,4,11
US-2014-153948,C0366,P0282,2016-11-06,2016-11-06,Same Day,17.0,1,0.0,17,0.06,1,2016,4,11
CA-2014-144596,C0779,P1196,2016-11-06,2016-11-10,Standard Class,35.44,9,0.0,319,0.47,150,2016,4,11
CA-2014-107174,C0693,P0577,2016-11-06,2016-11-13,Standard Class,291.0,7,0.0,2037,0.18,367,2016,4,11
CA-2014-107174,C0693,P0630,2016-11-06,2016-11-13,Standard Class,281.25,2,0.2,450,-0.16,-73,2016,4,11
CA-2014-107174,C0693,P0391,2016-11-06,2016-11-13,Standard Class,36.33,3,0.0,109,0.3,33,2016,4,11
US-2014-119319,C0032,P1113,2016-11-06,2016-11-09,Second Class,15.5,5,0.6,31,-0.65,-20,2016,4,11
CA-2014-106691,C0758,P0254,2016-11-06,2016-11-12,Standard Class,2.5,2,0.8,1,-1.55,-2,2016,4,11
CA-2014-150504,C0174,P0940,2016-11-06,2016-11-12,Standard Class,11.25,2,0.2,18,0.1,2,2016,4,11
CA-2014-122504,C0036,P1292,2016-11-07,2016-11-12,Second Class,20.0,3,0.0,60,0.23,14,2016,4,11
CA-2014-122504,C0036,P0670,2016-11-07,2016-11-12,Second Class,136.07,7,0.2,762,0.09,67,2016,4,11
CA-2014-149888,C0288,P1119,2016-11-07,2016-11-13,Standard Class,120.0,5,0.4,360,-0.2,-72,2016,4,11
CA-2014-149888,C0288,P1054,2016-11-07,2016-11-13,Standard Class,145.83,4,0.4,350,-0.4,-140,2016,4,11
CA-2014-152737,C0579,P0877,2016-11-07,2016-11-12,Standard Class,6.88,4,0.2,22,0.35,8,2016,4,11
CA-2014-152737,C0579,P1508,2016-11-07,2016-11-12,Standard Class,110.0,4,0.0,440,0.33,145,2016,4,11
CA-2014-132346,C0501,P0367,2016-11-07,2016-11-11,Standard Class,14.43,7,0.0,101,0.33,33,2016,4,11
CA-2014-113572,C0559,P0885,2016-11-07,2016-11-11,Standard Class,2.0,4,0.0,8,0.32,3,2016,4,11
CA-2014-113460,C0550,P0027,2016-11-07,2016-11-09,Second Class,91.0,3,0.0,273,0.16,44,2016,4,11
CA-2014-163188,C0575,P0506,2016-11-07,2016-11-07,Same Day,4.22,9,0.0,38,0.5,19,2016,4,11
CA-2014-143658,C0254,P1842,2016-11-08,2016-11-13,Second Class,22.0,5,0.0,110,0.3,33,2016,4,11
CA-2014-155621,C0149,P1485,2016-11-08,2016-11-13,Standard Class,27.4,10,0.0,274,0.41,112,2016,4,11
CA-2014-161018,C0673,P0569,2016-11-09,2016-11-11,Second Class,13.86,7,0.0,97,0.42,41,2016,4,11
CA-2014-158246,C0404,P1323,2016-11-09,2016-11-11,First Class,90.0,3,0.2,216,-0.01,-3,2016,4,11
CA-2014-159597,C0213,P0661,2016-11-09,2016-11-14,Standard Class,32.0,2,0.0,64,0.05,3,2016,4,11
CA-2014-159597,C0213,P0289,2016-11-09,2016-11-14,Standard Class,100.0,1,0.0,100,0.44,44,2016,4,11
CA-2014-152912,C0292,P0097,2016-11-09,2016-11-12,Second Class,5.0,2,0.0,10,0.46,4,2016,4,11
CA-2014-152912,C0292,P1830,2016-11-09,2016-11-12,Second Class,275.67,3,0.0,827,0.43,355,2016,4,11
CA-2014-152912,C0292,P0987,2016-11-09,2016-11-12,Second Class,181.44,9,0.0,1633,0.29,474,2016,4,11
CA-2014-152912,C0292,P0987,2016-11-09,2016-11-12,Second Class,181.33,3,0.0,544,0.29,158,2016,4,11
US-2014-141852,C0265,P0153,2016-11-09,2016-11-14,Standard Class,5.88,8,0.0,47,0.44,21,2016,4,11
CA-2014-119494,C0459,P0377,2016-11-09,2016-11-13,Standard Class,217.92,3,0.2,523,0.1,52,2016,4,11
CA-2014-159667,C0726,P0616,2016-11-09,2016-11-13,Standard Class,80.0,3,0.2,192,0.2,38,2016,4,11
CA-2014-159667,C0726,P1427,2016-11-09,2016-11-13,Standard Class,155.94,4,0.2,499,0.06,31,2016,4,11
US-2014-155425,C0519,P0998,2016-11-10,2016-11-11,First Class,9.05,14,0.7,38,-0.67,-26,2016,4,11
US-2014-155425,C0519,P1198,2016-11-10,2016-11-11,First Class,160.0,2,0.7,96,-0.67,-64,2016,4,11
US-2014-155425,C0519,P0622,2016-11-10,2016-11-11,First Class,50.0,6,0.2,240,-0.15,-36,2016,4,11
US-2014-155425,C0519,P0459,2016-11-10,2016-11-11,First Class,126.25,2,0.2,202,0.08,15,2016,4,11
US-2014-155425,C0519,P0630,2016-11-10,2016-11-11,First Class,280.94,4,0.2,899,-0.16,-146,2016,4,11
CA-2014-104640,C0137,P0412,2016-11-10,2016-11-16,Standard Class,387.92,3,0.2,931,0.34,314,2016,4,11
CA-2014-104640,C0137,P1530,2016-11-10,2016-11-16,Standard Class,215.5,2,0.0,431,0.29,125,2016,4,11
CA-2014-161739,C0616,P0991,2016-11-10,2016-11-15,Second Class,171.0,5,0.6,342,-1.25,-427,2016,4,11
CA-2014-163874,C0318,P1268,2016-11-10,2016-11-12,Second Class,10.83,3,0.2,26,0.36,10,2016,4,11
CA-2014-142671,C0109,P0763,2016-11-10,2016-11-14,Second Class,8.0,5,0.7,12,-0.67,-8,2016,4,11
CA-2014-162096,C0587,P0338,2016-11-10,2016-11-10,Same Day,2.67,3,0.0,8,0.27,2,2016,4,11
US-2014-128447,C0284,P1369,2016-11-10,2016-11-17,Standard Class,80.2,5,0.0,401,0.28,112,2016,4,11
US-2014-128447,C0284,P0172,2016-11-10,2016-11-17,Standard Class,36.25,1,0.2,29,0.35,10,2016,4,11
CA-2014-141138,C0259,P1082,2016-11-10,2016-11-16,Standard Class,16.0,7,0.0,112,0.39,44,2016,4,11
CA-2014-137624,C0006,P1083,2016-11-10,2016-11-17,Standard Class,150.62,2,0.2,241,-0.15,-36,2016,4,11
CA-2014-150959,C0211,P1047,2016-11-11,2016-11-13,First Class,2.5,5,0.2,10,0.33,3,2016,4,11
CA-2014-150959,C0211,P1462,2016-11-11,2016-11-13,First Class,22.5,4,0.8,18,-1.75,-32,2016,4,11
CA-2014-143455,C0771,P1379,2016-11-11,2016-11-18,Standard Class,6.25,2,0.2,10,0.35,4,2016,4,11
CA-2014-110842,C0042,P0189,2016-11-11,2016-11-16,Standard Class,11.0,1,0.0,11,0.26,3,2016,4,11
CA-2014-110842,C0042,P1589,2016-11-11,2016-11-16,Standard Class,6.33,3,0.0,19,0.48,9,2016,4,11
CA-2014-110842,C0042,P0418,2016-11-11,2016-11-16,Standard Class,30.5,5,0.2,122,0.33,40,2016,4,11
CA-2014-157483,C0288,P1820,2016-11-11,2016-11-18,Standard Class,26.0,7,0.0,182,0.28,51,2016,4,11
CA-2014-120327,C0495,P0694,2016-11-11,2016-11-16,Standard Class,11.5,4,0.0,46,0.47,22,2016,4,11
CA-2014-143217,C0652,P0757,2016-11-11,2016-11-17,Standard Class,6.0,3,0.0,18,0.47,9,2016,4,11
CA-2014-154137,C0712,P1785,2016-11-11,2016-11-17,Standard Class,35.0,1,0.0,35,0.0,0,2016,4,11
CA-2014-158561,C0654,P1194,2016-11-11,2016-11-16,Second Class,289.5,5,0.2,1158,0.11,130,2016,4,11
CA-2014-115448,C0290,P1151,2016-11-11,2016-11-14,First Class,22.25,5,0.2,89,0.16,14,2016,4,11
CA-2014-148985,C0587,P0354,2016-11-11,2016-11-15,Second Class,8.75,4,0.0,35,0.34,12,2016,4,11
US-2014-116491,C0191,P1305,2016-11-11,2016-11-13,First Class,21.88,2,0.2,35,0.35,12,2016,4,11
CA-2014-167976,C0507,P0725,2016-11-11,2016-11-14,Second Class,8.67,3,0.0,26,0.26,7,2016,4,11
CA-2014-160514,C0640,P1019,2016-11-12,2016-11-16,Standard Class,5.5,2,0.0,11,0.45,5,2016,4,11
CA-2014-134978,C0291,P0882,2016-11-12,2016-11-15,Second Class,4.0,5,0.2,16,0.34,5,2016,4,11
CA-2014-130386,C0535,P1270,2016-11-12,2016-11-18,Standard Class,6.67,3,0.2,16,0.36,6,2016,4,11
CA-2014-130386,C0535,P0920,2016-11-12,2016-11-18,Standard Class,30.97,9,0.2,223,0.31,70,2016,4,11
CA-2014-130386,C0535,P1003,2016-11-12,2016-11-18,Standard Class,225.0,3,0.2,540,-0.09,-47,2016,4,11
US-2014-116659,C0538,P1720,2016-11-12,2016-11-12,Same Day,206.11,3,0.4,371,-0.25,-93,2016,4,11
CA-2014-134915,C0307,P0018,2016-11-12,2016-11-12,Same Day,13.12,4,0.2,42,0.31,13,2016,4,11
CA-2014-134915,C0307,P0742,2016-11-12,2016-11-12,Same Day,5.75,5,0.2,23,0.36,8,2016,4,11
CA-2014-134915,C0307,P1169,2016-11-12,2016-11-12,Same Day,71.25,2,0.2,114,0.09,10,2016,4,11
CA-2014-134915,C0307,P1432,2016-11-12,2016-11-12,Same Day,71.25,2,0.2,114,-0.05,-6,2016,4,11
CA-2014-134915,C0307,P1298,2016-11-12,2016-11-12,Same Day,5.0,2,0.2,8,0.09,1,2016,4,11
CA-2014-134915,C0307,P0353,2016-11-12,2016-11-12,Same Day,420.0,2,0.2,672,0.08,50,2016,4,11
CA-2014-164168,C0472,P0080,2016-11-12,2016-11-18,Standard Class,31.0,5,0.8,31,-1.5,-46,2016,4,11
CA-2014-164168,C0472,P0100,2016-11-12,2016-11-18,Standard Class,32.5,3,0.2,78,-0.2,-16,2016,4,11
CA-2014-164168,C0472,P1211,2016-11-12,2016-11-18,Standard Class,85.0,1,0.2,68,0.13,8,2016,4,11
CA-2014-164168,C0472,P0921,2016-11-12,2016-11-18,Standard Class,7.5,2,0.2,12,0.36,4,2016,4,11
CA-2014-164168,C0472,P0974,2016-11-12,2016-11-18,Standard Class,28.12,2,0.2,45,-0.01,-1,2016,4,11
CA-2014-164168,C0472,P0170,2016-11-12,2016-11-18,Standard Class,19.17,3,0.6,23,-0.78,-18,2016,4,11
CA-2014-122644,C0473,P1792,2016-11-12,2016-11-17,Standard Class,6.88,2,0.2,11,0.33,4,2016,4,11
CA-2014-122644,C0473,P1212,2016-11-12,2016-11-17,Standard Class,11.88,2,0.2,19,0.16,3,2016,4,11
